relative_path,metric,metric_value,robust_z,direction,status
1-coins/60_1477845150.jpg,full_bright_fraction,0.0003515625,17.536733505098123,high,statistical_outlier_for_review
1-coins/100_1477861356.jpg,full_bright_fraction,0.0003483072916666667,17.368111067549105,high,statistical_outlier_for_review
1-coins/120_1479351630.jpg,full_bright_fraction,0.0003483072916666667,17.368111067549105,high,statistical_outlier_for_review
1-coins/25_1477286448.jpg,full_bright_fraction,0.0003483072916666667,17.368111067549105,high,statistical_outlier_for_review
1-coins/100_1477861386.jpg,full_bright_fraction,0.00034505208333333333,17.199488630000083,high,statistical_outlier_for_review
1-coins/120_1479423000.jpg,full_bright_fraction,0.00034505208333333333,17.199488630000083,high,statistical_outlier_for_review
1-coins/145_1479428892.jpg,full_bright_fraction,0.00034505208333333333,17.199488630000083,high,statistical_outlier_for_review
1-coins/60_1477845102.jpg,full_bright_fraction,0.00034505208333333333,17.199488630000083,high,statistical_outlier_for_review
1-coins/125_1479424818.jpg,full_bright_fraction,0.000341796875,17.03086619245106,high,statistical_outlier_for_review
1-coins/100_1477861392.jpg,full_bright_fraction,0.0003385416666666667,16.862243754902043,high,statistical_outlier_for_review
1-coins/130_1477861914.jpg,full_bright_fraction,0.0003385416666666667,16.862243754902043,high,statistical_outlier_for_review
1-coins/150_1479429666.jpg,full_bright_fraction,0.0003385416666666667,16.862243754902043,high,statistical_outlier_for_review
1-coins/65_1477846422.jpg,full_bright_fraction,0.0003385416666666667,16.862243754902043,high,statistical_outlier_for_review
1-coins/100_1477279914.jpg,full_bright_fraction,0.0003352864583333333,16.693621317353024,high,statistical_outlier_for_review
1-coins/100_1477280994.jpg,full_bright_fraction,0.0003352864583333333,16.693621317353024,high,statistical_outlier_for_review
1-coins/100_1477861446.jpg,full_bright_fraction,0.0003352864583333333,16.693621317353024,high,statistical_outlier_for_review
1-coins/105_1479344592.jpg,full_bright_fraction,0.0003352864583333333,16.693621317353024,high,statistical_outlier_for_review
1-coins/65_1477846428.jpg,full_bright_fraction,0.0003352864583333333,16.693621317353024,high,statistical_outlier_for_review
1-coins/100_1477280982.jpg,full_bright_fraction,0.00033203125,16.524998879804006,high,statistical_outlier_for_review
1-coins/100_1477860942.jpg,full_bright_fraction,0.00033203125,16.524998879804006,high,statistical_outlier_for_review
1-coins/105_1479344508.jpg,full_bright_fraction,0.00033203125,16.524998879804006,high,statistical_outlier_for_review
1-coins/135_1479425916.jpg,full_bright_fraction,0.00033203125,16.524998879804006,high,statistical_outlier_for_review
1-coins/145_1479428898.jpg,full_bright_fraction,0.00033203125,16.524998879804006,high,statistical_outlier_for_review
1-coins/50_1477283250.jpg,full_bright_fraction,0.00033203125,16.524998879804006,high,statistical_outlier_for_review
1-coins/75_1477850034.jpg,full_bright_fraction,0.00033203125,16.524998879804006,high,statistical_outlier_for_review
1-coins/80_1477851726.jpg,full_bright_fraction,0.00033203125,16.524998879804006,high,statistical_outlier_for_review
1-coins/100_1477861314.jpg,full_bright_fraction,0.00032877604166666667,16.35637644225498,high,statistical_outlier_for_review
1-coins/145_1479428886.jpg,full_bright_fraction,0.00032877604166666667,16.35637644225498,high,statistical_outlier_for_review
1-coins/75_1477849512.jpg,full_bright_fraction,0.00032877604166666667,16.35637644225498,high,statistical_outlier_for_review
1-coins/80_1477850736.jpg,full_bright_fraction,0.00032877604166666667,16.35637644225498,high,statistical_outlier_for_review
1-coins/150_1479430032.jpg,full_bright_fraction,0.0003255208333333333,16.187754004705962,high,statistical_outlier_for_review
1-coins/60_1477843956.jpg,full_bright_fraction,0.0003255208333333333,16.187754004705962,high,statistical_outlier_for_review
1-coins/60_1477843962.jpg,full_bright_fraction,0.0003255208333333333,16.187754004705962,high,statistical_outlier_for_review
1-coins/70_1477846866.jpg,full_bright_fraction,0.0003255208333333333,16.187754004705962,high,statistical_outlier_for_review
1-coins/75_1477850448.jpg,full_bright_fraction,0.0003255208333333333,16.187754004705962,high,statistical_outlier_for_review
1-coins/80_1477850688.jpg,full_bright_fraction,0.0003255208333333333,16.187754004705962,high,statistical_outlier_for_review
1-coins/80_1477850832.jpg,full_bright_fraction,0.0003255208333333333,16.187754004705962,high,statistical_outlier_for_review
1-coins/70_1477846860.jpg,full_bright_fraction,0.000322265625,16.01913156715694,high,statistical_outlier_for_review
1-coins/75_1477850520.jpg,full_bright_fraction,0.000322265625,16.01913156715694,high,statistical_outlier_for_review
1-coins/140_1479427374.jpg,full_bright_fraction,0.00031901041666666666,15.850509129607921,high,statistical_outlier_for_review
1-coins/170_1479423288.jpg,full_bright_fraction,0.00031901041666666666,15.850509129607921,high,statistical_outlier_for_review
1-coins/100_1477861104.jpg,full_bright_fraction,0.0003157552083333333,15.681886692058898,high,statistical_outlier_for_review
1-coins/145_1479428970.jpg,full_bright_fraction,0.0003157552083333333,15.681886692058898,high,statistical_outlier_for_review
1-coins/105_1479344418.jpg,full_bright_fraction,0.0003125,15.51326425450988,high,statistical_outlier_for_review
1-coins/175_1479423516.jpg,full_bright_fraction,0.0003125,15.51326425450988,high,statistical_outlier_for_review
1-coins/60_1477844238.jpg,full_bright_fraction,0.0003125,15.51326425450988,high,statistical_outlier_for_review
1-coins/80_1477850874.jpg,full_bright_fraction,0.0003125,15.51326425450988,high,statistical_outlier_for_review
